"id","출생연도","성별","배우자월평균소득","아이양육자","직업군대분류","고용형태","최종학력","취업유무","조사연도"
2947,1982,1,0,0,2,1,4,5,2019
2948,1981,1,0,0,1,1,4,5,2019
2965,1985,2,1,0,-1,-1,4,6,2019
2986,1983,1,0,0,0,1,4,5,2019
2990,1982,2,1,0,-1,-1,4,6,2019
2998,1983,1,0,0,2,1,4,5,2019
3018,1981,2,1,0,0,1,4,5,2019
3026,1984,2,1,0,-1,-1,4,6,2019
3065,1983,1,0,0,0,1,4,5,2019
3101,1985,2,1,0,-1,-1,5,6,2019
3104,1985,2,1,0,2,2,4,5,2019
3129,1982,2,1,0,0,1,5,5,2019
3160,1980,2,1,0,-1,-1,4,6,2019
3161,1983,2,1,2,2,1,4,5,2019
3175,1981,2,0,0,2,1,4,5,2019
3258,1980,2,1,1,0,1,4,5,2019
3314,1986,2,1,0,1,1,4,5,2019
3341,1983,2,1,0,2,1,4,5,2019
3345,1984,1,1,0,0,1,4,5,2019
3361,1984,2,1,0,-1,-1,4,6,2019
3395,1990,1,0,0,0,1,4,5,2019
3478,1984,2,2,0,2,1,4,5,2019
3493,1989,2,0,0,-1,-1,4,6,2019
3502,1982,2,1,0,0,1,4,5,2019
3511,1982,1,0,1,0,1,5,5,2019
3584,1979,2,1,1,0,1,4,5,2019
3657,1988,2,1,0,-1,-1,4,6,2019
3734,1982,2,1,0,0,1,4,5,2019
3736,1988,2,1,0,-1,-1,4,6,2019
3737,1991,2,1,2,2,1,5,5,2019
3781,1982,1,1,1,0,1,4,5,2019
3790,1979,2,1,0,2,1,4,5,2019
3799,1985,2,1,0,-1,-1,4,6,2019
3860,1984,1,0,0,1,1,4,5,2019
3869,1983,1,1,1,2,1,4,5,2019
3913,1983,1,1,1,1,1,5,5,2019
3938,1980,2,1,0,-1,-1,5,6,2019
3965,1981,1,1,0,0,1,4,5,2019
4040,1980,1,1,0,0,1,4,5,2019
4041,1982,1,0,0,1,1,4,5,2019
4045,1983,2,1,0,-1,-1,4,6,2019
4046,1981,1,1,1,0,1,4,5,2019
4061,1987,2,1,0,-1,-1,4,6,2019
4071,1983,1,0,0,2,1,4,5,2019
4157,1985,2,1,2,0,1,4,5,2019
4184,1982,1,0,0,2,2,4,5,2019
4210,1980,1,0,0,2,1,4,5,2019
4215,1983,2,1,1,2,1,5,5,2019
4220,1978,2,1,0,-1,-1,4,6,2019
4253,1982,2,1,0,-1,-1,5,6,2019
4333,1984,1,0,0,1,1,4,5,2019
4392,1981,1,0,3,1,1,4,5,2019
4421,1981,2,1,0,-1,-1,4,6,2019
4455,1981,1,0,0,0,1,4,5,2019
4457,1987,2,1,0,-1,-1,5,6,2019
4465,1984,1,0,0,0,1,4,5,2019
4478,1982,2,1,0,-1,-1,4,6,2019
4492,1981,1,1,2,2,1,4,5,2019
4496,1982,1,1,0,0,1,4,5,2019
4506,1979,1,0,0,0,1,4,5,2019
4524,1980,1,0,0,1,1,4,5,2019
4531,1982,1,1,0,-1,-1,5,4,2019
4602,1980,2,0,0,-1,-1,4,6,2019
4626,1982,2,0,0,-1,-1,5,6,2019
4643,1983,2,1,1,0,1,4,5,2019
4760,1983,1,0,0,2,1,4,5,2019
4799,1987,2,1,0,0,1,4,5,2019
4909,1980,2,1,0,0,1,4,5,2019
4911,1985,2,1,1,2,2,5,5,2019
4959,1982,2,0,0,-1,-1,4,6,2019
5051,1980,2,1,0,-1,-1,5,6,2019
5113,1978,1,1,0,1,1,5,5,2019
5120,1980,1,1,2,0,1,4,5,2019
5128,1983,2,1,0,-1,-1,4,3,2019
5138,1982,2,1,1,2,1,5,5,2019
5140,1978,2,1,0,2,2,5,5,2019
5180,1988,2,0,1,-1,-1,4,6,2019
5227,1979,1,0,0,2,1,4,5,2019
5230,1983,2,1,0,-1,-1,4,6,2019
5312,1983,1,0,0,1,1,4,5,2019
5410,1985,1,0,0,0,1,4,5,2019
5438,1985,2,0,0,-1,-1,4,6,2019
5454,1982,2,1,0,0,1,4,5,2019
5477,1980,2,1,0,-1,-1,4,6,2019
5478,1983,2,1,0,-1,-1,4,6,2019
5540,1983,1,0,1,2,1,4,5,2019
5551,1990,2,0,0,2,1,4,5,2019
5678,1978,1,1,0,2,1,4,5,2019
5679,1978,2,1,0,2,1,4,5,2019
5682,1982,1,0,0,2,1,4,5,2019
5719,1981,2,1,1,2,1,4,5,2019
5723,1985,2,1,0,0,1,4,5,2019
5732,1979,1,0,0,2,1,5,5,2019
5948,1988,1,0,0,0,1,4,5,2019
5969,1984,2,1,0,0,1,4,5,2019
5978,1985,1,1,0,2,1,4,5,2019
5980,1978,2,1,2,1,1,5,5,2019
5999,1987,2,1,0,1,1,4,5,2019
6002,1988,2,0,0,-1,-1,5,6,2019
6069,1978,1,1,0,0,1,4,5,2019
6087,1989,2,1,0,2,1,4,5,2019
6093,1983,1,0,0,0,1,4,5,2019
6104,1981,1,0,1,2,1,4,5,2019
6118,1981,1,1,0,0,1,4,5,2019
6150,1981,2,1,0,0,1,4,5,2019
6154,1979,2,1,0,-1,-1,4,6,2019
6161,1988,2,1,1,1,1,4,5,2019
6165,1983,1,1,2,0,1,4,5,2019
6168,1986,2,1,0,2,1,4,5,2019
6227,1986,2,0,0,-1,-1,4,6,2019
6235,1982,1,1,0,2,1,4,5,2019
6248,1983,1,1,0,0,1,4,5,2019
6256,1988,2,1,0,0,1,4,5,2019
6257,1981,1,0,0,1,1,4,5,2019
6265,1981,2,1,0,2,2,4,5,2019
6276,1990,2,1,0,1,1,4,5,2019
6279,1980,1,0,0,0,1,4,5,2019
6301,1983,2,1,0,2,2,5,5,2019
6313,1983,2,1,0,-1,-1,4,6,2019
6320,1986,2,0,0,0,1,4,5,2019
6463,1985,1,0,0,1,1,4,5,2019
6496,1989,1,0,0,2,1,4,5,2019
6536,1981,2,1,0,-1,-1,4,6,2019
6581,1984,1,1,0,2,1,4,5,2019
6591,1983,2,0,0,-1,-1,5,6,2019
6609,1985,2,1,0,2,2,5,5,2019
6615,1982,2,1,0,-1,-1,4,6,2019
6619,1982,1,0,0,2,1,4,5,2019
6630,1984,1,1,1,2,1,4,5,2019
6646,1980,1,0,0,2,1,4,5,2019
6681,1984,2,1,0,0,1,4,5,2019
6757,1983,1,1,0,2,1,5,5,2019
6773,1982,1,0,0,0,1,4,5,2019
6827,1978,1,1,0,0,1,4,5,2019
6838,1979,1,1,0,1,1,4,5,2019
6910,1988,1,0,0,2,1,4,5,2019
6954,1980,1,0,0,2,1,4,5,2019
7027,1982,2,1,0,2,1,4,5,2019
7037,1982,2,1,0,1,1,4,5,2019
7042,1983,2,0,0,-1,-1,4,6,2019
7069,1987,2,1,1,2,1,5,5,2019
7074,1985,2,1,0,2,2,4,5,2019
7088,1980,1,1,2,1,1,5,5,2019
7102,1982,1,0,0,1,1,4,5,2019
7117,1983,1,0,0,0,1,4,5,2019
7151,1980,1,1,0,2,1,4,5,2019
7155,1985,1,1,0,0,1,4,5,2019
7172,1980,1,0,0,0,1,4,5,2019
7183,1980,1,0,0,1,1,5,5,2019
7257,1985,2,1,0,-1,-1,4,6,2019
7273,1983,2,1,0,-1,-1,4,6,2019
7324,1983,1,1,0,0,1,4,5,2019
7345,1982,2,1,0,-1,-1,4,6,2019
7353,1982,1,1,0,0,1,4,5,2019
7393,1982,1,0,0,0,1,4,5,2019
7417,1983,2,1,0,-1,-1,4,6,2019
7418,1982,2,1,1,2,1,5,5,2019
7449,1981,1,0,0,0,1,4,5,2019
7469,1984,2,1,1,1,1,4,5,2019
7474,1983,1,0,0,1,1,4,5,2019
7490,1983,1,1,2,1,1,5,5,2019
7509,1981,2,1,0,-1,-1,4,6,2019
7555,1984,2,2,2,0,1,5,5,2019
7579,1979,2,1,1,2,2,5,5,2019
7591,1980,2,1,0,2,2,4,5,2019
7594,1983,1,0,0,0,1,4,5,2019
7596,1981,1,0,0,0,1,4,5,2019
7642,1985,1,0,0,0,1,4,5,2019
7643,1987,2,1,0,-1,-1,4,6,2019
7668,1987,2,1,0,-1,-1,4,6,2019
7671,1981,2,1,0,0,2,4,5,2019
7677,1981,1,0,0,2,1,4,5,2019
7701,1982,1,0,0,1,1,5,5,2019
7717,1982,2,0,0,-1,-1,4,6,2019
7720,1984,2,1,0,-1,-1,4,6,2019
7733,1978,2,0,0,-1,-1,4,6,2019
7744,1982,1,1,1,2,1,4,5,2019
7754,1979,2,1,0,-1,-1,4,6,2019
7788,1984,2,1,0,-1,-1,4,6,2019
7878,1983,2,1,0,0,1,4,5,2019
7986,1978,1,0,0,0,1,4,5,2019
7996,1986,2,1,0,-1,-1,4,6,2019
8044,1979,2,1,0,2,2,4,5,2019
8052,1981,1,0,0,0,1,4,5,2019
8058,1983,2,1,0,-1,-1,4,6,2019
8067,1983,1,0,0,0,1,4,5,2019
8075,1985,2,1,0,-1,-1,4,6,2019
8129,1983,2,1,0,0,1,4,5,2019
8149,1983,1,2,1,0,1,4,5,2019
8214,1981,1,0,0,0,1,4,5,2019
8217,1980,1,0,0,2,1,5,5,2019
8218,1981,2,1,1,0,1,4,5,2019
8352,1982,2,1,1,-1,-1,4,6,2019
8358,1984,1,0,0,0,1,4,5,2019
8362,1985,1,1,0,1,1,4,5,2019
8368,1985,2,0,0,-1,-1,4,6,2019
8370,1984,1,1,0,1,1,4,5,2019
8390,1985,2,1,1,0,1,5,5,2019
8406,1983,1,0,0,2,1,4,5,2019
8418,1985,2,1,1,2,1,4,5,2019
8425,1980,1,1,1,2,1,5,5,2019
8444,1984,2,1,0,-1,-1,5,6,2019
8450,1982,2,1,0,-1,-1,4,6,2019
8467,1983,2,0,0,-1,-1,4,6,2019
8472,1983,1,1,0,2,1,4,5,2019
8482,1981,1,1,1,0,1,5,5,2019
8496,1985,2,1,0,-1,-1,5,6,2019
8537,1988,1,0,0,0,1,4,5,2019
8562,1983,1,0,0,0,1,5,5,2019
8568,1981,2,1,0,2,1,4,5,2019
8572,1979,1,0,0,2,1,4,5,2019
8613,1983,2,1,0,-1,-1,4,6,2019
8640,1985,1,1,0,0,1,4,5,2019
8641,1980,1,0,0,1,1,4,5,2019
8690,1987,2,1,0,-1,-1,4,6,2019
8744,1985,1,1,0,-1,-1,4,6,2019
8775,1984,2,1,0,2,1,5,5,2019
8785,1981,1,0,0,0,1,4,5,2019
8786,1981,1,0,0,0,1,4,5,2019
8867,1986,2,1,0,-1,-1,4,6,2019
8893,1983,2,0,0,-1,-1,4,6,2019
8894,1986,2,1,0,0,1,4,5,2019
8915,1983,2,1,0,2,1,4,5,2019
8924,1980,2,1,0,-1,-1,4,6,2019
8935,1979,1,1,0,0,1,4,5,2019
8945,1981,1,0,0,0,1,5,5,2019
8948,1980,1,1,0,0,1,4,5,2019
8999,1982,1,0,0,0,1,4,5,2019
9013,1982,2,1,0,-1,-1,5,6,2019
9043,1981,1,0,0,0,1,4,5,2019
9053,1981,1,1,0,1,1,4,5,2019
9059,1979,2,1,2,-1,-1,4,4,2019
9067,1978,1,0,0,1,1,4,5,2019
9094,1979,2,2,0,-1,-1,5,6,2019
9128,1982,2,1,0,2,1,4,5,2019
9147,1981,2,1,0,-1,-1,4,6,2019
9151,1980,1,0,1,0,1,4,5,2019
9163,1984,1,0,0,0,1,4,5,2019
9175,1982,1,0,0,2,1,4,5,2019
9202,1986,2,1,2,-1,-1,4,6,2019
9220,1981,2,1,0,2,1,4,5,2019
9283,1984,2,1,0,2,1,4,5,2019
9309,1983,1,0,0,1,1,5,5,2019
9337,1983,2,1,0,1,1,4,5,2019
9352,1983,1,1,1,0,1,5,5,2019
9371,1983,1,0,0,2,1,4,5,2019
9416,1983,2,0,0,-1,-1,5,6,2019
9440,1985,2,1,0,2,1,4,5,2019
9484,1983,2,1,0,2,1,4,5,2019
9513,1983,1,1,0,1,1,4,5,2019
9560,1983,1,0,0,2,1,4,5,2019
9589,1985,2,1,0,-1,-1,4,6,2019
9593,1985,2,1,1,0,1,4,5,2019
9596,1984,2,1,0,0,1,4,5,2019
9599,1981,1,1,2,0,1,5,5,2019
9625,1983,1,0,0,0,1,4,5,2019
9680,1982,1,0,0,0,1,4,5,2019
9694,1982,1,1,0,0,1,4,5,2019
9696,1986,2,1,0,-1,-1,4,6,2019
9709,1983,2,1,0,2,2,5,5,2019
9717,1980,2,1,1,2,1,4,5,2019
9732,1987,2,1,2,0,1,4,5,2019
9786,1983,1,1,1,1,1,4,5,2019
9794,1980,1,0,0,0,1,4,5,2019
9802,1983,1,0,0,0,1,4,5,2019
9836,1980,1,0,0,0,1,4,5,2019
9837,1982,2,1,2,0,1,4,5,2019
9848,1979,2,0,0,-1,-1,4,6,2019
9854,1982,2,0,0,-1,-1,4,6,2019
9874,1983,2,1,0,2,2,4,5,2019
9894,1982,1,0,0,0,1,4,5,2019
9934,1980,1,0,0,0,1,4,5,2019
9940,1982,2,1,0,-1,-1,4,6,2019
10039,1980,1,1,1,0,1,4,5,2019
10053,1980,1,0,0,2,1,4,5,2019
10099,1984,2,0,0,0,1,4,5,2019
10110,1982,1,0,0,1,1,5,5,2019
10117,1983,1,1,0,2,1,4,5,2019
10141,1983,1,1,0,1,1,4,5,2019
10160,1981,2,1,0,2,1,4,5,2019
10161,1983,1,0,0,0,1,4,5,2019
10183,1986,2,1,1,2,1,4,5,2019
10195,1982,1,1,0,2,1,4,5,2019
45,1981,2,1,0,0,1,4,5,2020
108,1985,2,1,0,-1,-1,4,6,2020
213,1983,2,2,1,1,1,5,5,2020
255,1984,1,1,0,0,1,4,5,2020
257,1981,1,0,0,0,2,4,5,2020
277,1986,2,2,0,-1,-1,4,6,2020
287,1983,2,1,1,0,1,4,5,2020
290,1984,2,1,0,-1,-1,4,6,2020
405,1981,1,1,0,2,1,4,5,2020
458,1984,1,0,0,1,1,4,5,2020
503,1982,1,0,0,1,1,5,5,2020
604,1983,2,1,0,-1,-1,4,6,2020
623,1987,2,1,0,1,1,4,5,2020
628,1986,2,1,0,0,1,4,5,2020
658,1981,1,0,0,1,1,4,5,2020
688,1980,1,0,0,0,1,4,5,2020
690,1985,2,1,2,1,1,4,5,2020
703,1981,2,1,0,-1,-1,4,6,2020
770,1983,2,1,1,1,1,4,5,2020
771,1980,2,0,0,-1,-1,4,6,2020
772,1985,2,2,0,-1,-1,4,6,2020
778,1981,1,0,0,0,1,4,5,2020
846,1984,1,0,0,2,1,5,5,2020
855,1979,2,1,1,2,1,5,5,2020
885,1981,2,1,1,0,1,5,5,2020
894,1984,2,0,0,0,2,4,5,2020
975,1983,2,1,1,0,1,4,5,2020
1119,1978,2,1,0,0,1,4,5,2020
1148,1987,2,1,3,-1,-1,4,6,2020
1188,1981,1,0,0,0,1,4,5,2020
1189,1980,1,0,0,0,1,4,5,2020
1245,1983,1,1,0,0,1,4,5,2020
1315,1980,1,0,0,1,1,5,5,2020
1317,1983,1,0,0,0,1,4,5,2020
1326,1980,2,1,0,0,1,4,5,2020
1360,1985,2,1,1,0,1,4,5,2020
1380,1982,1,0,0,1,1,4,5,2020
1427,1983,2,1,0,-1,-1,5,6,2020
1432,1985,1,1,0,2,1,4,5,2020
1440,1983,2,1,0,0,1,4,5,2020
1554,1984,1,0,0,2,1,4,5,2020
1555,1982,1,0,0,1,1,4,5,2020
1577,1983,1,0,0,2,1,5,5,2020
1578,1985,2,1,0,-1,-1,4,6,2020
1581,1985,2,1,0,2,1,5,5,2020
1632,1986,2,1,0,2,1,4,5,2020
1672,1981,2,1,1,2,1,5,5,2020
1727,1985,1,0,0,0,1,4,5,2020
1754,1982,2,1,0,2,1,4,5,2020
1786,1982,2,1,0,-1,-1,4,6,2020
1829,1986,2,1,0,0,1,4,5,2020
1896,1978,2,1,0,2,1,5,5,2020
1900,1979,2,1,0,0,1,4,5,2020
1918,1981,2,1,0,2,2,4,5,2020
1921,1979,2,0,0,2,2,4,5,2020
1945,1980,1,1,1,0,1,5,5,2020
1946,1980,1,1,0,2,1,4,5,2020
1986,1985,2,1,0,0,1,4,5,2020
1988,1983,1,0,0,0,1,4,5,2020
2016,1982,2,1,0,2,1,4,5,2020
2043,1985,2,0,0,-1,-1,4,6,2020
2108,1981,1,0,0,0,1,4,5,2020
2192,1980,1,0,0,0,1,4,5,2020
2195,1985,2,1,0,0,1,4,5,2020
2228,1985,2,1,0,2,1,4,5,2020
2266,1980,1,1,0,1,1,5,5,2020
2347,1985,1,1,1,0,1,4,5,2020
2351,1982,1,1,1,0,1,4,5,2020
2373,1983,1,0,0,2,1,4,5,2020
2476,1981,1,0,0,1,1,4,5,2020
2511,1979,1,0,2,2,1,4,5,2020
2539,1981,1,0,0,1,1,4,5,2020
2584,1981,1,0,0,1,1,5,5,2020
2585,1978,2,1,0,0,1,4,5,2020
2598,1985,2,1,0,2,1,4,5,2020
2624,1983,2,1,0,2,1,4,5,2020
2633,1982,2,1,0,1,1,4,5,2020
2649,1980,1,0,0,1,1,4,5,2020
2653,1986,2,1,0,0,1,4,5,2020
2663,1986,1,0,0,2,1,4,5,2020
2683,1978,1,0,0,0,1,4,5,2020
2694,1984,1,0,0,2,1,4,5,2020
2708,1984,2,1,0,1,1,4,5,2020
2709,1983,2,1,0,2,1,4,5,2020
2718,1981,2,1,0,-1,-1,4,6,2020
2745,1981,1,0,0,1,1,5,5,2020
2850,1978,2,1,0,-1,-1,4,6,2020
2856,1979,2,1,0,-1,-1,4,6,2020
2878,1978,1,0,1,2,1,4,5,2020
2887,1982,2,1,0,2,1,4,5,2020
2892,1979,2,1,0,2,1,5,5,2020
2894,1979,1,1,1,2,1,5,5,2020
2904,1986,2,1,0,-1,-1,4,6,2020
2938,1987,2,1,0,2,1,4,5,2020
2947,1982,1,1,0,2,1,4,5,2020
2965,1985,2,1,0,-1,-1,4,6,2020
2986,1983,1,0,0,0,1,4,5,2020
2990,1982,2,1,0,-1,-1,4,6,2020
2998,1983,1,0,0,2,1,4,5,2020
2999,1985,2,1,0,-1,-1,4,6,2020
3018,1981,2,1,0,0,1,4,5,2020
3026,1984,2,1,0,-1,-1,4,6,2020
3065,1983,1,0,0,0,1,4,5,2020
3101,1985,2,1,0,-1,-1,5,6,2020
3129,1982,2,1,0,0,1,5,5,2020
3160,1980,2,1,0,-1,-1,4,6,2020
3161,1983,2,1,3,2,1,4,5,2020
3175,1981,2,0,1,2,1,4,5,2020
3203,1982,2,1,1,0,1,4,5,2020
3314,1986,2,1,0,1,1,4,5,2020
3341,1983,2,1,0,2,1,4,5,2020
3361,1984,2,1,0,-1,-1,4,6,2020
3383,1979,2,1,0,-1,-1,4,6,2020
3395,1990,1,0,0,0,1,4,5,2020
3478,1984,2,2,0,2,1,4,5,2020
3493,1989,2,0,0,-1,-1,4,6,2020
3502,1982,2,1,0,0,1,4,5,2020
3511,1982,1,0,1,0,1,5,5,2020
3736,1988,2,1,0,-1,-1,4,6,2020
3737,1991,2,1,0,2,1,5,5,2020
3781,1982,1,1,0,0,1,4,5,2020
3790,1979,2,1,0,2,1,4,5,2020
3799,1985,2,1,0,-1,-1,4,6,2020
3860,1984,1,1,0,1,1,4,5,2020
3869,1983,1,2,0,2,1,4,5,2020
3913,1983,1,1,1,1,2,5,5,2020
3965,1981,1,1,0,0,1,4,5,2020
4040,1980,1,1,0,0,1,4,5,2020
4041,1982,1,0,0,1,1,4,5,2020
4046,1981,1,1,1,0,1,4,5,2020
4061,1987,2,1,0,-1,-1,4,6,2020
4143,1983,2,1,0,-1,-1,4,6,2020
4157,1985,2,1,0,0,1,4,5,2020
4184,1982,1,0,0,2,2,4,5,2020
4220,1978,2,1,0,-1,-1,4,6,2020
4333,1984,1,0,0,1,1,4,5,2020
4392,1981,1,0,2,1,1,4,5,2020
4421,1981,2,1,0,-1,-1,4,6,2020
4457,1987,2,1,0,-1,-1,5,6,2020
4465,1984,1,1,0,0,1,4,5,2020
4492,1981,1,1,1,2,1,4,5,2020
4496,1982,1,1,0,0,1,4,5,2020
4506,1979,1,0,0,0,1,4,5,2020
4524,1980,1,1,1,1,1,4,5,2020
4531,1982,1,1,1,1,2,5,5,2020
4602,1980,2,0,0,-1,-1,4,6,2020
4643,1983,2,1,1,0,1,4,5,2020
4760,1983,1,0,0,2,1,4,5,2020
4798,1985,2,1,0,2,1,4,5,2020
4799,1987,2,1,0,0,1,4,5,2020
4909,1980,2,1,0,0,1,4,5,2020
4911,1985,2,1,1,2,2,5,5,2020
4959,1982,2,0,0,0,1,4,5,2020
5113,1978,1,1,0,1,1,5,5,2020
5115,1983,2,1,1,0,1,4,5,2020
5120,1980,1,1,0,0,1,5,5,2020
5140,1978,2,1,0,2,2,5,5,2020
5180,1988,2,0,1,-1,-1,4,6,2020
5181,1979,1,0,0,0,1,4,5,2020
5312,1983,1,0,0,1,1,4,5,2020
5367,1984,2,1,2,2,1,4,5,2020
5410,1985,1,0,0,0,1,4,5,2020
5438,1985,2,1,0,-1,-1,4,6,2020
5478,1983,2,1,0,-1,-1,4,6,2020
5540,1983,1,0,1,2,1,4,5,2020
5551,1990,2,1,0,-1,-1,4,6,2020
5619,1982,1,0,0,0,1,4,5,2020
5679,1978,2,1,0,-1,-1,4,6,2020
5682,1982,1,0,0,2,1,4,5,2020
5719,1981,2,1,2,2,1,4,5,2020
5723,1985,2,1,0,0,1,4,5,2020
5786,1980,2,1,0,2,1,4,5,2020
5969,1984,2,1,2,0,1,4,5,2020
5978,1985,1,1,0,2,1,4,5,2020
5979,1980,2,1,0,2,1,5,5,2020
5980,1978,2,1,2,1,1,5,5,2020
6002,1988,2,1,0,-1,-1,5,6,2020
6069,1978,1,1,4,0,1,4,5,2020
6087,1989,2,1,1,2,1,4,5,2020
6093,1983,1,0,0,0,1,4,5,2020
6104,1981,1,0,0,2,1,4,5,2020
6118,1981,1,0,0,0,1,4,5,2020
6150,1981,2,1,0,0,1,4,5,2020
6154,1979,2,1,0,-1,-1,4,6,2020
6161,1988,2,1,1,1,1,4,5,2020
6168,1986,2,1,0,2,1,4,5,2020
6227,1986,2,1,1,2,2,4,5,2020
6235,1982,1,1,0,2,1,4,5,2020
6248,1983,1,0,0,0,1,4,5,2020
6257,1981,1,1,2,1,1,4,5,2020
6265,1981,2,1,0,2,2,4,5,2020
6276,1990,2,1,0,1,1,4,5,2020
6301,1983,2,1,0,2,1,5,5,2020
6313,1983,2,1,0,-1,-1,4,6,2020
6333,1987,1,0,0,-1,-1,4,6,2020
6463,1985,1,1,1,1,1,4,5,2020
6467,1980,1,0,0,0,1,4,5,2020
6496,1989,1,0,0,2,1,4,5,2020
6581,1984,1,1,0,2,1,4,5,2020
6591,1983,2,1,0,-1,-1,5,6,2020
6596,1980,2,1,0,-1,-1,4,6,2020
6609,1985,2,1,0,-1,-1,5,6,2020
6619,1982,1,0,0,2,1,4,5,2020
6630,1984,1,0,0,2,1,4,5,2020
6646,1980,1,0,0,2,1,4,5,2020
6681,1984,2,1,0,0,1,4,5,2020
6757,1983,1,1,0,2,1,5,5,2020
6764,1982,1,0,0,1,1,4,5,2020
6804,1978,1,0,0,1,1,4,5,2020
6838,1979,1,1,0,1,1,4,5,2020
6910,1988,1,0,0,2,1,4,5,2020
7042,1983,2,0,0,-1,-1,4,6,2020
7069,1987,2,1,1,2,1,5,5,2020
7074,1985,2,1,0,2,2,4,5,2020
7088,1980,1,1,1,1,1,5,5,2020
7102,1982,1,1,0,1,1,4,5,2020
7117,1983,1,0,0,0,1,4,5,2020
7155,1985,1,1,0,0,1,4,5,2020
7183,1980,1,0,0,1,1,5,5,2020
7201,1986,2,1,0,-1,-1,4,6,2020
7257,1985,2,1,2,0,1,4,5,2020
7273,1983,2,0,0,-1,-1,4,6,2020
7282,1983,1,0,0,0,1,4,5,2020
7307,1981,1,0,0,1,1,4,5,2020
7324,1983,1,1,1,0,1,4,5,2020
7345,1982,2,1,0,0,2,4,5,2020
7353,1982,1,1,0,0,1,4,5,2020
7393,1982,1,0,0,0,1,4,5,2020
7417,1983,2,1,0,-1,-1,4,6,2020
7449,1981,1,0,0,0,1,4,5,2020
7469,1984,2,1,1,1,1,4,5,2020
7474,1983,1,0,0,1,1,4,5,2020
7490,1983,1,1,0,-1,-1,5,6,2020
7509,1981,2,1,0,2,2,4,5,2020
7518,1983,1,1,1,1,1,4,5,2020
7555,1984,2,1,1,-1,-1,5,6,2020
7579,1979,2,1,0,2,2,5,5,2020
7591,1980,2,1,0,2,2,4,5,2020
7596,1981,1,1,0,0,1,4,5,2020
7642,1985,1,1,1,0,1,4,5,2020
7643,1987,2,0,0,-1,-1,4,6,2020
7668,1987,2,1,0,-1,-1,4,6,2020
7671,1981,2,1,0,0,2,4,5,2020
7701,1982,1,0,0,1,1,5,5,2020
7717,1982,2,1,0,-1,-1,4,6,2020
7720,1984,2,0,0,-1,-1,4,6,2020
7732,1980,2,2,0,-1,-1,4,6,2020
7733,1978,2,1,0,-1,-1,4,6,2020
7744,1982,1,1,0,2,1,4,5,2020
7754,1979,2,1,0,-1,-1,4,6,2020
7832,1980,1,0,0,0,1,4,5,2020
7878,1983,2,1,0,-1,-1,4,6,2020
7939,1981,2,1,0,-1,-1,4,6,2020
7986,1978,1,0,1,0,1,4,5,2020
7996,1986,2,1,0,-1,-1,4,6,2020
8024,1982,2,1,0,0,1,4,5,2020
8044,1979,2,1,0,2,2,4,5,2020
8048,1980,1,0,1,2,1,4,5,2020
8067,1983,1,0,0,2,1,4,5,2020
8075,1985,2,1,0,0,1,4,5,2020
8077,1988,2,0,0,-1,-1,4,6,2020
8129,1983,2,1,0,-1,-1,4,6,2020
8149,1983,1,1,1,0,1,4,5,2020
8214,1981,1,0,0,0,1,4,5,2020
8217,1980,1,0,0,2,1,5,5,2020
8352,1982,2,1,2,-1,-1,4,6,2020
8358,1984,1,1,0,0,1,4,5,2020
8362,1985,1,1,0,1,1,4,5,2020
8368,1985,2,1,0,-1,-1,4,6,2020
8372,1987,2,1,2,2,1,4,5,2020
8390,1985,2,1,0,0,1,5,5,2020
8406,1983,1,0,0,2,1,4,5,2020
8418,1985,2,1,1,2,1,4,5,2020
8425,1980,1,1,1,2,1,5,5,2020
8467,1983,2,0,0,-1,-1,4,6,2020
8472,1983,1,1,0,2,1,4,5,2020
8482,1981,1,1,2,0,1,5,5,2020
8496,1985,2,0,0,-1,-1,5,6,2020
8537,1988,1,0,0,0,1,4,5,2020
8538,1982,2,1,0,2,2,4,5,2020
8562,1983,1,0,0,0,1,5,5,2020
8572,1979,1,0,0,2,1,4,5,2020
8640,1985,1,1,0,0,1,4,5,2020
8649,1985,1,0,0,0,1,5,5,2020
8690,1987,2,1,1,-1,-1,4,6,2020
8694,1982,1,0,0,1,1,4,5,2020
8775,1984,2,0,1,2,1,5,5,2020
8785,1981,1,0,0,0,1,4,5,2020
8865,1985,1,0,0,0,1,4,5,2020
8867,1986,2,1,0,0,1,4,5,2020
8893,1983,2,1,0,-1,-1,4,6,2020
8915,1983,2,1,0,-1,-1,4,6,2020
8935,1979,1,1,0,0,1,4,5,2020
8973,1982,1,0,0,2,1,4,5,2020
8999,1982,1,0,0,0,1,4,5,2020
9038,1981,1,0,0,1,1,4,5,2020
9059,1979,2,1,0,-1,-1,5,6,2020
9067,1978,1,1,0,2,2,4,5,2020
9094,1979,2,2,1,-1,-1,5,6,2020
9128,1982,2,1,1,2,1,4,5,2020
9151,1980,1,0,0,0,1,4,5,2020
9155,1982,2,0,0,-1,-1,4,6,2020
9163,1984,1,0,0,0,1,4,5,2020
9175,1982,1,1,0,2,1,4,5,2020
9202,1986,2,1,0,-1,-1,4,6,2020
9220,1981,2,0,0,2,1,4,5,2020
9352,1983,1,0,0,0,1,5,5,2020
9371,1983,1,0,0,2,1,4,5,2020
9416,1983,2,0,0,-1,-1,5,6,2020
9440,1985,2,1,0,2,1,4,5,2020
9484,1983,2,1,0,2,1,4,5,2020
