"","y13b224","y13b225","w13edu","sampid","y13g101","y13a034","y13a065","y13a080","y13b308","y13b156z","y13b161","w13type","y13f310","y13g500","y13b22","y13g7"
"1803",2,200,4,5276,1,NA,NA,NA,1,5,1,5,1,2,40,3000
"1804",2,200,4,5277,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1805",2,0,4,5280,2,NA,NA,NA,NA,8,6,5,1,1,30,3000
"1806",2,250,4,5284,1,NA,NA,NA,1,6,1,5,2,2,40,2000
"1807",2,250,4,5288,1,NA,NA,NA,1,0,1,5,2,2,40,1900
"1808",2,250,4,5293,1,NA,NA,NA,1,4,1,5,2,2,55,2000
"1809",2,250,4,5295,2,NA,NA,NA,1,2,1,5,1,1,40,11500
"1810",1,3500,4,5296,1,NA,NA,NA,1,2,1,5,1,2,40,1500
"1811",2,200,4,5303,1,NA,NA,NA,2,5,1,5,1,2,40,3600
"1812",5,0.8,4,5306,1,NA,NA,NA,2,5,3,5,4,2,12,2400
"1813",2,200,4,5307,2,NA,NA,NA,1,6,1,5,1,1,48,3000
"1814",2,350,4,5308,2,NA,NA,NA,NA,5,5,5,1,1,60,3000
"1815",2,230,4,5310,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"1816",NA,NA,NA,5311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817",1,4000,4,5312,2,NA,NA,NA,1,1,1,5,1,1,40,4000
"1818",NA,NA,NA,5318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819",1,2400,4,5334,1,NA,NA,NA,1,8,1,5,2,2,40,2400
"1820",2,350,4,5342,1,NA,NA,NA,1,0,1,5,1,2,40,3500
"1821",1,5000,4,5346,1,NA,NA,NA,1,0,1,5,2,2,40,2300
"1822",NA,NA,NA,5364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823",1,2400,4,5367,2,NA,NA,NA,1,4,1,5,1,1,40,2000
"1824",1,2800,4,5368,2,NA,NA,NA,1,0,1,5,1,2,40,2000
"1825",2,200,4,5377,1,NA,NA,NA,NA,2,5,5,1,2,16,2000
"1826",1,2900,4,5378,1,NA,NA,NA,1,0,1,5,3,2,45,2900
"1827",1,3500,4,5379,2,NA,NA,NA,1,1,1,5,1,1,42,2000
"1828",1,3000,4,5380,1,NA,NA,NA,1,1,1,5,1,2,42,2000
"1829",2,220,4,5386,1,NA,NA,NA,2,4,1,5,2,2,40,2000
"1830",1,2800,4,5391,1,NA,NA,NA,1,3,1,5,2,2,45,2500
"1831",1,3000,4,5392,2,NA,NA,NA,1,0,1,5,3,2,40,3000
"1832",2,300,4,5396,2,NA,NA,NA,1,8,1,5,2,1,40,2400
"1833",1,4000,4,5397,1,NA,NA,NA,1,8,1,5,4,2,40,4000
"1834",2,250,4,5403,1,NA,NA,NA,1,6,1,5,4,2,40,3000
"1835",NA,NA,4,5408,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"1836",2,350,4,5410,2,NA,NA,NA,1,0,1,5,2,1,40,3000
"1837",2,230,4,5412,1,NA,NA,NA,1,0,1,5,1,2,40,2600
"1838",2,280,4,5415,1,NA,NA,NA,1,0,1,5,1,2,40,2800
"1839",2,300,4,5418,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"1840",2,350,4,5419,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1841",NA,NA,NA,5433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842",2,280,4,5434,1,NA,NA,NA,2,6,2,5,2,2,50,2000
"1843",NA,NA,5,5435,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"1844",NA,NA,NA,5436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845",NA,NA,4,5437,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"1846",NA,NA,4,5438,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"1847",2,250,4,5439,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"1848",2,160,5,5444,2,NA,NA,NA,1,2,1,5,1,1,20,2000
"1849",1,2800,4,5445,1,NA,NA,NA,1,1,1,5,1,2,43,2000
"1850",1,4000,4,5446,2,NA,NA,NA,1,0,1,5,4,1,43,2300
"1851",1,3000,4,5451,2,NA,NA,NA,1,0,1,5,1,2,40,2000
"1852",1,5500,4,5454,2,NA,NA,NA,1,0,1,5,1,1,42,2000
"1853",1,3500,4,5455,2,NA,NA,NA,1,0,1,5,3,1,42,2000
"1854",2,230,4,5456,1,NA,NA,NA,1,0,1,5,2,2,40,1800
"1855",2,250,5,5464,1,NA,NA,NA,1,2,1,5,1,2,40,2000
"1856",1,4000,4,5467,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"1857",2,300,4,5469,1,NA,NA,NA,NA,6,5,5,4,2,48,2000
"1858",2,220,4,5471,2,NA,NA,NA,1,2,1,5,1,1,40,2000
"1859",2,300,4,5474,1,NA,NA,NA,NA,5,4,5,2,2,52,2000
"1860",NA,NA,4,5477,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"1861",NA,NA,4,5478,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2000
"1862",1,4000,4,5479,1,NA,NA,NA,1,0,1,5,1,2,43,2500
"1863",1,2400,4,5481,1,NA,NA,NA,1,2,1,5,1,2,44,2000
"1864",NA,NA,4,5488,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"1865",1,1920,4,5489,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"1866",NA,NA,4,5490,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3400
"1867",2,400,4,5491,2,NA,NA,NA,1,1,1,5,2,2,40,5000
"1868",NA,NA,4,5492,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3200
"1869",1,3800,4,5493,1,NA,NA,NA,1,0,1,5,3,2,45,3500
"1870",NA,NA,4,5494,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,3200
"1871",2,250,4,5496,1,NA,NA,NA,1,8,1,5,2,2,45,2900
"1872",NA,NA,4,5497,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,3200
"1873",2,300,4,5499,1,NA,NA,NA,1,2,1,5,2,2,50,7000
"1874",2,280,4,5505,2,NA,NA,NA,1,0,1,5,2,2,40,2000
"1875",2,300,4,5508,1,NA,NA,NA,1,8,1,5,3,2,40,2000
"1876",2,330,4,5509,1,NA,NA,NA,1,1,1,5,2,2,40,3000
"1877",NA,NA,4,5512,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"1878",2,300,4,5516,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"1879",2,230,4,5517,1,NA,NA,NA,1,3,1,5,2,2,40,2000
"1880",2,180,4,5521,1,NA,NA,NA,1,3,1,5,2,2,40,2000
"1881",2,230,4,5525,1,NA,NA,NA,1,2,1,5,1,2,40,2000
"1882",NA,NA,4,5528,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"1883",2,250,4,5529,1,NA,NA,NA,1,1,1,5,1,2,40,2000
"1884",NA,NA,4,5530,1,NA,NA,NA,NA,NA,NA,6,5,2,NA,2500
"1885",NA,NA,4,5531,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"1886",2,160,4,5532,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"1887",2,190,5,5533,1,NA,NA,NA,2,0,2,5,2,2,40,2000
"1888",2,230,4,5535,1,NA,NA,NA,1,1,1,5,2,2,40,2300
"1889",2,400,4,5536,2,NA,NA,NA,NA,0,4,5,2,1,44,3000
"1890",2,450,4,5538,2,NA,NA,NA,1,1,1,5,2,1,40,3000
"1891",2,150,4,5539,1,NA,NA,NA,NA,6,5,5,2,2,48,2000
"1892",2,400,4,5540,2,NA,NA,NA,1,6,1,5,2,1,40,2500
"1893",2,250,4,5541,1,NA,NA,NA,1,8,1,5,2,2,40,2000
"1894",2,400,4,5542,2,NA,NA,NA,1,0,1,5,2,1,40,3000
"1895",1,2600,4,5550,1,NA,NA,NA,1,0,1,5,4,2,40,4000
"1896",2,150,4,5551,2,NA,NA,NA,1,6,1,5,1,1,40,5000
"1897",1,3000,4,5552,2,NA,NA,NA,1,6,1,5,4,2,50,2700
"1898",2,160,4,5553,2,NA,NA,NA,1,2,1,5,2,1,40,5000
"1899",2,180,4,5557,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"1900",1,2800,4,5558,1,NA,NA,NA,1,4,1,5,3,2,40,3000
"1901",1,2500,4,5559,1,NA,NA,NA,1,0,1,5,4,2,40,3000
"1902",2,300,4,5562,1,NA,NA,NA,1,0,1,5,1,2,40,2800
"1903",2,280,4,5563,1,NA,NA,NA,1,8,1,5,1,2,40,2500
"1904",1,3300,4,5564,1,NA,NA,NA,1,0,1,5,2,2,42,2800
"1905",NA,NA,4,5565,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,4000
"1906",2,320,4,5570,2,NA,NA,NA,1,0,1,5,1,2,58,3800
"1907",1,4200,4,5573,2,NA,NA,NA,1,0,1,5,2,1,40,4000
"1908",2,300,4,5578,2,NA,NA,NA,1,0,1,5,1,1,40,4000
"1909",2,180,4,5579,1,NA,NA,NA,2,0,1,5,2,2,40,3000
"1910",1,3800,4,5583,2,NA,NA,NA,1,0,1,5,1,1,52,4000
"1911",2,300,4,5585,1,NA,NA,NA,NA,5,5,5,1,2,60,3600
"1912",NA,NA,4,5586,1,7,2,5,NA,NA,NA,4,4,2,NA,NA
"1913",NA,NA,4,5587,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,3300
"1914",1,2400,4,5594,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"1915",1,3600,4,5595,1,NA,NA,NA,2,0,1,5,2,2,40,2400
"1916",1,3000,4,5596,2,NA,NA,NA,1,4,1,5,3,2,40,2400
"1917",1,3000,4,5599,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"1918",1,3000,4,5615,1,NA,NA,NA,1,0,1,5,1,2,45,2500
"1919",1,4800,4,5619,2,NA,NA,NA,1,0,1,5,2,1,45,3600
"1920",NA,NA,NA,5620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921",1,4000,4,5622,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"1922",1,2800,4,5623,1,NA,NA,NA,1,6,1,5,2,2,48,2500
"1923",1,2400,4,5624,2,NA,NA,NA,2,2,2,5,2,1,40,2400
"1924",1,2000,4,5628,2,NA,NA,NA,1,6,1,5,2,1,40,2000
"1925",NA,NA,NA,5629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926",1,3000,4,5630,1,NA,NA,NA,1,8,1,5,2,2,45,2400
"1927",1,3500,4,5636,1,NA,NA,NA,1,2,1,5,1,2,40,3000
"1928",1,3600,4,5637,1,NA,NA,NA,1,2,1,5,1,2,40,3600
"1929",1,3500,4,5643,1,NA,NA,NA,1,4,1,5,3,2,40,3000
"1930",1,2500,4,5648,1,NA,NA,NA,1,0,1,5,1,2,40,2500
"1931",2,190,4,5653,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"1932",2,220,4,5654,1,NA,NA,NA,1,2,1,5,2,2,40,2000
"1933",2,450,4,5656,1,NA,NA,NA,1,0,1,5,2,2,50,3000
"1934",2,340,4,5657,1,NA,NA,NA,1,2,1,5,3,2,46,4000
"1935",2,350,4,5658,1,NA,NA,NA,1,2,1,5,2,2,21,3000
"1936",2,420,4,5660,2,NA,NA,NA,1,1,1,5,2,2,40,3000
"1937",NA,NA,4,5663,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"1938",2,205,4,5664,2,NA,NA,NA,1,2,1,5,2,2,40,2000
"1939",1,7500,4,5665,2,NA,NA,NA,1,0,1,5,2,2,40,3000
"1940",2,350,4,5670,2,NA,NA,NA,NA,5,5,5,1,1,60,4000
"1941",NA,NA,4,5671,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"1942",2,250,4,5674,1,NA,NA,NA,NA,8,4,5,1,2,45,3000
"1943",2,240,4,5678,2,NA,NA,NA,1,8,1,5,1,1,48,3500
"1944",2,200,4,5679,2,NA,NA,NA,1,4,1,5,1,1,40,2500
"1945",2,170,4,5680,1,NA,NA,NA,1,1,1,5,2,2,40,2500
"1946",2,290,4,5682,2,NA,NA,NA,1,8,1,5,1,1,48,3500
"1947",NA,NA,4,5685,2,NA,NA,NA,NA,NA,NA,6,3,1,NA,2500
"1948",2,320,4,5686,2,NA,NA,NA,1,3,1,5,1,2,41,5000
"1949",1,3600,4,5687,2,NA,NA,NA,1,0,1,5,1,2,40,3000
"1950",1,3000,4,5690,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1951",NA,NA,4,5695,1,5,2,5,NA,NA,NA,4,1,2,NA,NA
"1952",2,200,4,5696,1,NA,NA,NA,2,2,2,5,1,2,35,2500
"1953",1,3600,4,5697,1,NA,NA,NA,2,2,1,5,3,2,40,4000
"1954",2,240,4,5699,2,NA,NA,NA,1,2,1,5,2,2,41,3600
"1955",1,4000,5,5700,2,NA,NA,NA,1,0,1,5,1,1,40,3500
"1956",2,200,4,5703,2,NA,NA,NA,1,6,1,5,5,2,55,2400
"1957",2,300,4,5706,1,NA,NA,NA,1,0,1,5,1,2,40,3500
"1958",2,330,5,5710,2,6,1,5,1,2,1,5,6,2,52,9090908
"1959",2,200,4,5718,1,NA,NA,NA,2,5,2,5,2,2,40,3000
"1960",2,250,4,5719,2,NA,NA,NA,1,3,1,5,2,1,44,3000
"1961",2,200,4,5723,2,NA,NA,NA,1,0,1,5,2,1,40,2400
"1962",NA,NA,4,5724,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"1963",2,160,4,5725,1,NA,NA,NA,1,0,1,5,2,2,30,2200
"1964",2,160,4,5726,1,NA,NA,NA,1,0,1,5,2,2,30,2400
"1965",NA,NA,5,5727,2,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"1966",2,200,4,5728,1,NA,NA,NA,1,5,1,5,2,2,40,3000
"1967",2,480,5,5732,2,NA,NA,NA,1,2,1,5,1,1,40,5000
"1968",1,2300,4,5736,2,NA,NA,NA,1,0,1,5,1,2,45,2800
"1969",2,230,5,5739,1,NA,NA,NA,1,1,1,5,2,2,40,3500
"1970",2,200,4,5740,1,NA,NA,NA,1,0,1,5,2,2,41,2500
"1971",1,4000,4,5741,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"1972",NA,NA,4,5743,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2500
"1973",2,300,4,5745,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"1974",2,300,4,5749,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"1975",2,280,4,5756,2,NA,NA,NA,2,4,2,5,4,2,50,3200
"1976",2,290,4,5770,2,NA,NA,NA,1,2,1,5,1,1,40,3500
"1977",2,250,4,5775,1,NA,NA,NA,NA,6,5,5,2,2,50,3000
"1978",2,300,4,5777,1,NA,NA,NA,1,2,1,5,1,2,40,3500
"1979",2,450,4,5778,2,NA,NA,NA,NA,6,5,5,1,1,60,4000
"1980",NA,NA,4,5783,2,NA,NA,NA,NA,NA,NA,6,1,2,NA,4500
"1981",2,350,4,5786,2,NA,NA,NA,1,2,1,5,2,1,40,5000
"1982",2,350,4,5792,2,NA,NA,NA,1,2,1,5,2,1,40,4000
"1983",1,4300,4,5796,4,NA,NA,NA,1,6,1,5,5,2,50,4200
"1984",2,250,4,5807,1,NA,NA,NA,1,0,1,5,1,2,45,3000
"1985",1,3300,4,5817,1,NA,NA,NA,1,4,1,5,1,2,40,3300
"1986",2,430,4,5818,1,NA,NA,NA,1,0,1,5,2,2,52,5000
"1987",2,230,4,5823,2,NA,NA,NA,1,3,1,5,2,1,40,3000
"1988",NA,NA,4,5827,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3000
"1989",NA,NA,4,5829,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"1990",2,150,4,5832,1,NA,NA,NA,NA,4,5,5,2,2,50,3000
"1991",2,170,4,5833,1,NA,NA,NA,1,4,1,5,2,2,40,2000
"1992",NA,NA,NA,5836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993",2,260,4,5841,1,NA,NA,NA,1,4,1,5,1,2,40,3200
"1994",NA,NA,4,5845,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2600
"1995",2,210,4,5846,1,NA,NA,NA,1,3,1,5,2,2,40,2400
"1996",2,270,4,5848,2,NA,NA,NA,1,3,1,5,2,1,40,2400
"1997",NA,NA,5,5855,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2000
"1998",2,150,4,5859,1,NA,NA,NA,1,0,1,5,4,2,40,1800
"1999",2,330,4,5862,1,NA,NA,NA,1,0,1,5,1,2,55,3800
"2000",NA,NA,4,5875,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,2000
"2001",2,170,4,5876,1,NA,NA,NA,1,0,1,5,2,2,40,2200
"2002",2,260,4,5877,1,NA,NA,NA,1,0,1,5,2,2,42,3000
"2003",2,190,4,5880,4,NA,NA,NA,1,0,1,5,3,1,45,2500
"2004",2,270,4,5881,1,NA,NA,NA,1,2,1,5,1,2,40,2400
"2005",2,300,5,5894,2,NA,NA,NA,1,0,1,5,2,2,52,3500
"2006",1,7000,5,5895,2,NA,NA,NA,1,1,1,5,2,1,42,7000
"2007",NA,NA,4,5898,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"2008",2,175,4,5899,1,NA,NA,NA,1,0,1,5,3,2,40,2000
"2009",2,190,4,5905,2,NA,NA,NA,1,8,1,5,1,1,40,2200
"2010",2,200,4,5906,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"2011",2,180,4,5918,1,NA,NA,NA,1,4,1,5,3,2,40,2000
"2012",2,180,4,5926,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"2013",NA,NA,4,5927,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2014",1,4200,4,5928,1,NA,NA,NA,1,0,1,5,3,2,50,5000
"2015",NA,NA,5,5929,1,4,1,5,NA,NA,NA,4,2,2,NA,NA
"2016",2,400,4,5931,1,NA,NA,NA,1,3,1,5,3,2,42,5500
"2017",NA,NA,NA,5935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018",2,200,4,5938,2,NA,NA,NA,2,6,2,5,1,1,50,3000
"2019",NA,NA,NA,5940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020",2,200,4,5944,2,NA,NA,NA,2,2,2,5,1,2,30,2400
"2021",2,300,4,5945,2,NA,NA,NA,1,0,1,5,4,2,40,2800
"2022",1,4000,4,5946,2,NA,NA,NA,1,1,1,5,1,1,40,5000
"2023",2,300,4,5948,2,NA,NA,NA,1,0,1,5,1,1,40,3000
"2024",2,200,4,5951,1,NA,NA,NA,1,0,1,5,4,2,40,2500
"2025",1,4000,4,5952,1,NA,NA,NA,1,1,1,5,1,2,40,4000
"2026",2,230,4,5953,1,NA,NA,NA,2,2,2,5,1,2,40,3000
"2027",1,3500,4,5959,2,NA,NA,NA,1,3,1,5,1,2,40,3000
"2028",1,6000,5,5963,2,NA,NA,NA,2,3,1,5,6,2,52,5000
"2029",4,11,4,5968,1,NA,NA,NA,2,7,3,5,1,2,40,2000
"2030",2,260,4,5969,2,NA,NA,NA,1,0,1,5,1,1,40,2500
"2031",2,1000,4,5970,2,NA,NA,NA,NA,2,4,5,1,1,50,5000
"2032",2,210,4,5971,2,NA,NA,NA,1,4,1,5,4,2,40,3000
"2033",NA,NA,4,5974,2,NA,NA,NA,NA,NA,NA,6,3,2,NA,3600
"2034",2,270,4,5978,2,NA,NA,NA,1,6,1,5,2,1,40,3000
"2035",2,340,5,5979,2,NA,NA,NA,1,2,1,5,1,1,40,3500
"2036",2,200,5,5980,2,NA,NA,NA,1,1,1,5,2,1,41,5000
"2037",2,200,4,5981,2,NA,NA,NA,1,1,1,5,1,2,40,4000
"2038",NA,NA,4,5982,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,1500
"2039",2,170,4,5987,1,NA,NA,NA,2,5,1,5,2,2,40,2200
"2040",2,300,4,5990,2,6,1,5,1,2,1,5,1,1,48,4000
"2041",2,300,4,5998,2,NA,NA,NA,1,3,1,5,3,2,42,3000
"2042",1,6000,4,5999,2,NA,NA,NA,1,1,1,5,2,1,40,8000
"2043",2,300,5,6001,2,NA,NA,NA,1,3,1,5,1,2,40,5000
"2044",NA,NA,5,6002,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"2045",NA,NA,NA,6003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046",2,180,4,6005,1,NA,NA,NA,1,0,1,5,2,2,45,2800
"2047",2,210,4,6014,1,NA,NA,NA,1,6,1,5,1,2,41,3000
"2048",1,2600,4,6024,1,NA,NA,NA,1,0,1,5,4,2,41,3000
"2049",2,170,4,6026,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"2050",2,420,4,6027,1,NA,NA,NA,1,3,1,5,6,2,41,4000
"2051",2,200,4,6029,1,NA,NA,NA,2,0,2,5,4,2,40,2600
"2052",NA,NA,4,6030,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"2053",NA,NA,4,6032,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"2054",1,4000,4,6042,2,NA,NA,NA,1,2,1,5,2,1,40,3000
"2055",2,100,4,6043,1,NA,NA,NA,NA,4,5,5,2,2,30,1200
"2056",1,2200,4,6046,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"2057",2,150,4,6048,1,NA,NA,NA,NA,2,5,5,4,2,70,1200
"2058",2,240,4,6055,1,NA,NA,NA,1,0,1,5,1,2,40,2300
"2059",1,4000,4,6060,2,NA,NA,NA,1,6,1,5,1,1,40,4000
"2060",NA,NA,5,6062,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"2061",2,280,4,6063,1,NA,NA,NA,1,3,1,5,2,2,40,3600
"2062",1,6900,5,6065,2,NA,NA,NA,1,1,1,5,2,2,40,5000
"2063",1,5000,5,6066,1,NA,NA,NA,1,0,1,5,1,2,42,5000
"2064",1,5000,4,6069,2,NA,NA,NA,1,0,1,5,2,1,48,3000
"2065",1,4500,4,6070,2,NA,NA,NA,1,4,1,5,4,2,45,4500
"2066",2,220,4,6072,1,NA,NA,NA,1,2,1,5,1,2,40,2400
"2067",1,5200,4,6078,2,NA,NA,NA,1,0,1,5,1,2,40,6000
"2068",2,180,4,6080,2,NA,NA,NA,NA,2,5,5,3,2,20,2000
"2069",1,7000,4,6081,2,NA,NA,NA,1,0,1,5,1,2,45,8000
"2070",2,180,4,6083,1,NA,NA,NA,1,0,1,5,1,2,40,2300
"2071",1,1500,4,6087,2,NA,NA,NA,1,2,1,5,1,1,40,2400
"2072",2,350,4,6093,2,NA,NA,NA,1,0,1,5,1,1,44,4000
"2073",1,5200,4,6096,2,NA,NA,NA,1,0,1,5,2,1,40,5000
"2074",NA,NA,NA,6098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2075",2,250,4,6099,4,NA,NA,NA,1,0,1,5,2,2,40,2400
"2076",2,280,4,6101,2,NA,NA,NA,1,2,1,5,1,1,40,3600
"2077",5,0.8,4,6103,1,NA,NA,NA,2,8,2,5,1,2,40,2000
"2078",1,5000,4,6104,2,NA,NA,NA,1,2,1,5,1,1,48,5000
"2079",1,3800,4,6106,2,NA,NA,NA,1,4,1,5,1,1,44,4000
"2080",2,175,4,6114,1,NA,NA,NA,NA,0,5,5,1,2,35,1000
"2081",2,500,4,6118,2,NA,NA,NA,1,0,1,5,1,1,40,3500
"2082",1,5000,4,6121,2,NA,NA,NA,1,3,1,5,3,1,55,4500
"2083",NA,NA,4,6123,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3600
"2084",NA,NA,4,6130,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"2085",NA,NA,4,6131,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,1600
"2086",1,3200,4,6132,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"2087",NA,NA,NA,6133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2088",2,300,4,6136,2,NA,NA,NA,1,0,1,5,2,1,45,2400
"2089",2,300,4,6141,1,NA,NA,NA,1,2,1,5,1,2,45,5000
"2090",1,3200,4,6142,2,NA,NA,NA,1,2,1,5,1,2,40,3000
"2091",1,6600,4,6143,2,NA,NA,NA,1,6,1,5,2,2,40,7000
"2092",1,5300,4,6144,1,NA,NA,NA,1,0,1,5,1,2,45,6000
"2093",NA,NA,4,6145,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,3600
"2094",2,300,4,6148,1,NA,NA,NA,1,0,1,5,1,2,40,3600
"2095",1,9090908,4,6150,2,NA,NA,NA,1,0,1,5,1,1,40,3400
"2096",2,250,4,6151,1,NA,NA,NA,1,4,1,5,1,2,40,3000
"2097",NA,NA,4,6154,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"2098",1,5000,4,6155,2,NA,NA,NA,1,1,1,5,1,2,45,5000
"2099",2,350,4,6156,1,NA,NA,NA,1,0,1,5,3,2,40,3000
"2100",2,350,5,6158,1,NA,NA,NA,2,1,2,5,3,2,70,4560
"2101",2,200,4,6159,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"2102",2,240,4,6161,2,NA,NA,NA,1,1,1,5,1,1,40,2400
"2103",1,4800,4,6165,2,NA,NA,NA,1,0,1,5,1,1,40,3500
"2104",1,3000,4,6166,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"2105",1,4000,4,6168,2,NA,NA,NA,1,2,1,5,1,1,40,3000
"2106",NA,NA,4,6173,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,1800
"2107",NA,NA,4,6176,2,NA,NA,NA,NA,NA,NA,6,2,2,NA,1800
"2108",1,5000,4,6178,2,NA,NA,NA,1,1,1,5,1,2,40,4000
"2109",NA,NA,4,6183,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"2110",1,6000,5,6186,2,NA,NA,NA,1,1,1,5,2,1,40,5000
"2111",2,160,4,6187,1,NA,NA,NA,1,0,1,5,3,2,40,2500
"2112",NA,NA,NA,6191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113",NA,NA,NA,6193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114",1,2400,4,6197,1,NA,NA,NA,1,0,1,5,2,2,45,2000
"2115",2,250,4,6200,1,NA,NA,NA,1,2,1,5,2,2,53,3000
"2116",2,250,4,6201,2,NA,NA,NA,1,0,1,5,2,2,40,5000
"2117",1,3400,4,6207,2,NA,NA,NA,1,0,1,5,1,2,40,3500
"2118",1,5500,4,6214,1,NA,NA,NA,1,2,1,5,1,2,40,2000
"2119",1,3500,4,6223,1,NA,NA,NA,1,0,1,5,5,2,40,2500
"2120",2,250,4,6224,1,NA,NA,NA,NA,6,5,5,1,2,52,3500
"2121",NA,NA,NA,6225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122",NA,NA,4,6227,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2500
"2123",2,330,4,6230,2,NA,NA,NA,1,2,1,5,1,1,40,4000
"2124",1,4000,4,6235,2,NA,NA,NA,1,4,1,5,4,1,40,4000
"2125",NA,NA,4,6237,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2500
"2126",NA,NA,4,6238,2,NA,NA,NA,NA,NA,NA,6,1,2,NA,3500
"2127",2,170,4,6241,1,NA,NA,NA,1,0,1,5,2,2,40,2000
