"id","출생연도","성별","배우자월평균소득_400미만","아이양육자","직업군대분류","고용형태","최종학력","취업유무","조사연도","g115"
"9067",1978,0,1,0,2,2,0,1,2020,6
"9072",1982,1,0,0,2,1,0,1,2016,8
"9072",1982,1,0,0,2,1,0,1,2017,8
"9072",1982,1,0,0,2,1,0,1,2018,8
"9076",1979,0,1,0,2,1,0,1,2016,0
"9076",1979,0,1,0,0,1,0,1,2017,0
"9089",1978,0,1,0,1,1,0,1,2016,0
"9089",1978,0,1,0,1,1,0,1,2017,0
"9089",1978,0,1,0,1,1,0,1,2018,0
"9090",1982,1,1,0,-1,-1,0,0,2016,6
"9090",1982,1,1,0,-1,-1,0,0,2017,6
"9094",1979,1,1,1,-1,-1,1,0,2016,0
"9094",1979,1,1,0,-1,-1,1,0,2017,0
"9094",1979,1,0,0,-1,-1,1,0,2018,8
"9094",1979,1,0,0,-1,-1,1,0,2019,9
"9094",1979,1,0,1,-1,-1,1,0,2020,9
"9128",1982,1,0,1,2,1,0,1,2016,7
"9128",1982,1,1,1,2,1,0,1,2017,5
"9128",1982,1,1,1,2,1,0,1,2018,6
"9128",1982,1,1,0,2,1,0,1,2019,6
"9128",1982,1,1,1,2,1,0,1,2020,6
"9147",1981,1,1,0,-1,-1,0,0,2016,6
"9147",1981,1,1,0,-1,-1,0,0,2017,6
"9147",1981,1,1,0,-1,-1,0,0,2019,6
"9151",1980,0,1,0,0,1,0,1,2016,0
"9151",1980,0,1,0,0,1,0,1,2017,0
"9151",1980,0,1,1,0,1,0,1,2018,0
"9151",1980,0,1,1,0,1,0,1,2019,0
"9151",1980,0,1,0,0,1,0,1,2020,0
"9155",1982,1,1,0,0,1,0,1,2016,4
"9155",1982,1,1,0,0,1,0,1,2018,4
"9155",1982,1,1,0,-1,-1,0,0,2020,0
"9163",1984,0,1,0,0,1,0,1,2016,0
"9163",1984,0,1,0,0,1,0,1,2017,0
"9163",1984,0,1,0,0,1,0,1,2018,0
"9163",1984,0,1,0,0,1,0,1,2019,0
"9163",1984,0,1,0,0,1,0,1,2020,0
"9175",1982,0,1,0,2,1,0,1,2016,0
"9175",1982,0,1,0,2,1,0,1,2017,5
"9175",1982,0,1,1,2,1,0,1,2018,0
"9175",1982,0,1,0,2,1,0,1,2019,0
"9175",1982,0,1,0,2,1,0,1,2020,6
"9193",1979,0,1,0,2,2,1,1,2016,5
"9202",1986,1,1,1,-1,-1,0,0,2016,6
"9202",1986,1,0,1,-1,-1,0,0,2017,7
"9202",1986,1,1,1,-1,-1,0,0,2018,6
"9202",1986,1,0,1,-1,-1,0,0,2019,7
"9202",1986,1,1,0,-1,-1,0,0,2020,6
"9220",1981,1,0,0,2,1,0,1,2016,7
"9220",1981,1,0,0,2,1,0,1,2018,7
"9220",1981,1,0,0,2,1,0,1,2019,7
"9220",1981,1,1,0,2,1,0,1,2020,0
"9235",1984,1,0,0,0,1,0,1,2016,8
"9257",1981,0,1,0,2,2,1,1,2016,0
"9257",1981,0,1,0,2,2,1,1,2017,0
"9257",1981,0,1,0,2,2,1,1,2018,0
"9283",1984,1,1,0,2,1,0,1,2016,5
"9283",1984,1,1,0,2,1,0,1,2017,6
"9283",1984,1,1,0,2,1,0,1,2018,6
"9283",1984,1,1,0,2,1,0,1,2019,5
"9304",1982,1,1,0,-1,-1,0,0,2016,4
"9309",1983,0,1,0,1,1,1,1,2016,0
"9309",1983,0,1,0,1,1,1,1,2017,0
"9309",1983,0,1,0,1,1,1,1,2018,0
"9309",1983,0,1,0,1,1,1,1,2019,0
"9315",1980,0,1,0,0,1,0,1,2016,0
"9315",1980,0,1,0,0,1,0,1,2017,0
"9337",1983,1,1,1,1,2,0,1,2016,6
"9337",1983,1,1,0,1,2,0,1,2017,6
"9337",1983,1,0,1,1,1,0,1,2018,8
"9337",1983,1,1,0,1,1,0,1,2019,6
"9351",1981,1,1,0,-1,-1,0,0,2016,6
"9351",1981,1,1,0,-1,-1,0,0,2017,5
"9351",1981,1,1,0,-1,-1,0,0,2018,5
"9352",1983,0,1,0,0,1,1,1,2016,0
"9352",1983,0,1,1,0,1,1,1,2018,5
"9352",1983,0,1,1,0,1,1,1,2019,5
"9352",1983,0,1,0,0,1,1,1,2020,0
"9353",1983,1,1,0,-1,-1,0,0,2016,6
"9353",1983,1,1,0,-1,-1,0,0,2017,6
"9371",1983,0,1,0,2,1,0,1,2016,4
"9371",1983,0,1,0,2,1,0,1,2017,3
"9371",1983,0,1,0,2,1,0,1,2018,5
"9371",1983,0,1,0,2,1,0,1,2019,0
"9371",1983,0,1,0,2,1,0,1,2020,0
"9416",1983,1,1,0,-1,-1,1,0,2016,0
"9416",1983,1,0,0,-1,-1,1,0,2017,8
"9416",1983,1,1,0,-1,-1,1,0,2018,0
"9416",1983,1,1,0,-1,-1,1,0,2019,0
"9416",1983,1,1,0,-1,-1,1,0,2020,0
"9421",1982,1,1,0,2,1,0,1,2016,5
"9421",1982,1,1,0,2,1,0,1,2017,4
"9440",1985,1,1,1,2,1,0,1,2016,0
"9440",1985,1,1,1,2,1,0,1,2017,0
"9440",1985,1,1,0,2,1,0,1,2018,0
"9440",1985,1,1,0,2,1,0,1,2019,4
"9440",1985,1,1,0,2,1,0,1,2020,4
"9451",1979,0,1,0,0,1,0,1,2016,2
"9455",1982,1,1,0,0,1,0,1,2016,5
"9455",1982,1,1,0,0,1,0,1,2017,6
"9455",1982,1,1,0,0,1,0,1,2018,6
"9470",1983,0,1,0,2,1,0,1,2016,0
"9470",1983,0,1,0,2,1,0,1,2017,0
"9470",1983,0,1,0,2,1,0,1,2018,0
"9484",1983,1,1,0,2,1,0,1,2016,6
"9484",1983,1,1,0,2,1,0,1,2017,6
"9484",1983,1,0,0,2,1,0,1,2018,7
"9484",1983,1,1,0,2,1,0,1,2019,6
"9484",1983,1,1,0,2,1,0,1,2020,6
"9513",1983,0,1,0,0,1,0,1,2016,0
"9513",1983,0,1,0,0,1,0,1,2017,5
"9513",1983,0,1,1,1,1,0,1,2018,6
"9513",1983,0,1,0,1,1,0,1,2019,6
"9513",1983,0,1,1,1,1,0,1,2020,6
"9555",1981,0,1,0,0,1,0,1,2016,0
"9555",1981,0,1,0,0,1,0,1,2018,0
"9555",1981,0,1,0,0,1,0,1,2020,0
"9559",1986,1,1,1,1,1,0,1,2016,3
"9559",1986,1,1,0,1,1,0,1,2018,5
"9560",1983,0,1,0,2,1,0,1,2016,0
"9560",1983,0,1,1,2,1,0,1,2017,5
"9560",1983,0,1,1,2,1,0,1,2018,4
"9560",1983,0,1,0,2,1,0,1,2019,0
"9573",1980,1,1,1,0,1,0,1,2016,6
"9573",1980,1,1,1,0,1,0,1,2017,6
"9573",1980,1,1,0,0,1,0,1,2018,6
"9589",1985,1,1,0,-1,-1,0,0,2016,5
"9589",1985,1,1,0,-1,-1,0,0,2017,5
"9589",1985,1,1,0,-1,-1,0,0,2018,5
"9589",1985,1,1,0,-1,-1,0,0,2019,6
"9593",1985,1,0,0,-1,-1,0,0,2016,7
"9593",1985,1,0,1,-1,-1,0,0,2017,8
"9593",1985,1,0,0,0,1,0,1,2018,8
"9593",1985,1,0,1,0,1,0,1,2019,7
"9593",1985,1,0,1,0,1,0,1,2020,7
"9596",1984,1,0,0,0,1,0,1,2016,7
"9596",1984,1,0,0,0,1,0,1,2017,7
"9596",1984,1,1,0,0,1,0,1,2019,6
"9599",1981,0,1,1,0,1,1,1,2016,3
"9599",1981,0,1,1,0,1,1,1,2017,3
"9599",1981,0,1,1,0,1,1,1,2018,0
"9599",1981,0,1,1,0,1,1,1,2019,4
"9599",1981,0,1,1,0,1,1,1,2020,5
"9617",1980,1,0,1,2,1,0,1,2016,8
"9620",1982,0,1,1,0,1,0,1,2016,5
"9620",1982,0,1,1,0,1,0,1,2017,6
"9620",1982,0,1,1,0,1,0,1,2018,5
"9625",1983,0,1,0,0,1,0,1,2016,0
"9625",1983,0,1,0,0,1,0,1,2017,0
"9625",1983,0,1,0,0,1,0,1,2018,0
"9625",1983,0,1,0,0,1,0,1,2019,0
"9654",1979,1,1,0,-1,-1,1,0,2016,0
"9680",1982,0,1,0,2,1,0,1,2016,0
"9680",1982,0,1,0,2,1,0,1,2017,0
"9680",1982,0,1,0,2,1,0,1,2018,0
"9680",1982,0,1,0,0,1,0,1,2019,0
"9680",1982,0,1,0,0,1,0,1,2020,3
"9691",1979,1,1,0,2,1,0,1,2016,5
"9694",1982,0,1,1,0,1,0,1,2016,6
"9694",1982,0,1,1,0,1,0,1,2017,0
"9694",1982,0,1,0,0,1,0,1,2018,0
"9694",1982,0,1,0,0,1,0,1,2019,6
"9694",1982,0,1,0,0,1,0,1,2020,6
"9696",1986,1,1,0,-1,-1,0,0,2016,6
"9696",1986,1,0,0,-1,-1,0,0,2018,7
"9696",1986,1,0,0,-1,-1,0,0,2019,8
"9696",1986,1,0,0,-1,-1,0,0,2020,8
"9708",1981,1,0,1,2,1,1,1,2016,7
"9708",1981,1,0,1,2,1,1,1,2017,7
"9709",1983,1,1,1,2,2,1,1,2016,6
"9709",1983,1,0,0,2,1,1,1,2017,7
"9709",1983,1,1,0,2,2,1,1,2018,6
"9709",1983,1,0,0,2,2,1,1,2019,7
"9709",1983,1,1,1,2,2,1,1,2020,6
"9717",1980,1,1,1,2,1,0,1,2016,6
"9717",1980,1,0,1,2,1,0,1,2017,7
"9717",1980,1,0,1,2,1,0,1,2018,7
"9717",1980,1,1,1,2,1,0,1,2019,5
"9729",1980,1,1,0,-1,-1,0,0,2016,5
"9729",1980,1,1,0,-1,-1,0,0,2017,5
"9732",1987,1,1,0,0,1,0,1,2016,5
"9732",1987,1,1,1,0,1,0,1,2017,5
"9732",1987,1,1,1,0,1,0,1,2018,6
"9732",1987,1,1,1,0,1,0,1,2019,6
"9732",1987,1,1,1,0,1,0,1,2020,6
"9786",1983,0,1,1,1,1,0,1,2016,3
"9786",1983,0,1,1,1,1,0,1,2017,4
"9786",1983,0,1,1,1,1,0,1,2018,4
"9786",1983,0,1,1,1,1,0,1,2019,4
"9794",1980,0,1,0,0,1,0,1,2016,0
"9794",1980,0,1,0,0,1,0,1,2017,0
"9794",1980,0,1,0,0,1,0,1,2018,0
"9794",1980,0,1,0,0,1,0,1,2019,0
"9794",1980,0,1,0,0,1,0,1,2020,0
"9802",1983,0,1,1,1,1,0,1,2016,0
"9802",1983,0,1,1,1,1,0,1,2017,0
"9802",1983,0,1,0,1,1,0,1,2018,0
"9802",1983,0,1,0,0,1,0,1,2019,0
"9807",1980,0,1,0,0,1,0,1,2016,0
"9807",1980,0,1,0,0,1,0,1,2017,0
"9807",1980,0,1,0,0,1,0,1,2018,0
"9817",1985,1,1,0,2,1,0,1,2016,4
"9836",1980,0,1,0,2,1,0,1,2016,0
"9836",1980,0,1,0,2,1,0,1,2017,0
"9836",1980,0,1,0,0,1,0,1,2018,0
"9836",1980,0,1,0,0,1,0,1,2019,0
"9836",1980,0,1,0,0,1,0,1,2020,0
"9837",1982,1,1,1,0,1,0,1,2017,6
"9837",1982,1,1,1,0,1,0,1,2018,6
"9837",1982,1,0,1,0,1,0,1,2019,7
"9837",1982,1,0,1,0,1,0,1,2020,7
"9848",1979,1,1,0,-1,-1,0,0,2016,4
"9848",1979,1,1,1,-1,-1,0,0,2017,0
"9848",1979,1,1,0,-1,-1,0,0,2019,0
"9854",1982,1,1,0,-1,-1,0,0,2016,4
"9854",1982,1,1,0,-1,-1,0,0,2017,0
"9854",1982,1,1,0,-1,-1,0,0,2018,5
"9854",1982,1,1,0,-1,-1,0,0,2019,0
"9874",1983,1,1,0,-1,-1,0,0,2016,5
"9874",1983,1,1,0,-1,-1,0,0,2017,6
"9874",1983,1,1,0,-1,-1,0,0,2018,5
"9874",1983,1,1,0,2,2,0,1,2019,6
"9874",1983,1,1,0,-1,-1,0,0,2020,6
"9894",1982,0,1,0,0,1,0,1,2016,5
"9894",1982,0,1,0,0,1,0,1,2017,0
"9894",1982,0,1,0,0,1,0,1,2018,0
"9894",1982,0,1,0,0,1,0,1,2019,0
"9934",1980,0,1,0,0,1,0,1,2016,0
"9934",1980,0,1,0,0,1,0,1,2018,0
"9934",1980,0,1,0,0,1,0,1,2019,0
"9934",1980,0,1,0,0,1,0,1,2020,1
"9940",1982,1,1,0,-1,-1,0,0,2016,0
"9940",1982,1,1,0,-1,-1,0,0,2017,0
"9940",1982,1,0,0,-1,-1,0,0,2018,8
"9940",1982,1,0,0,-1,-1,0,0,2019,8
"9940",1982,1,0,0,-1,-1,0,0,2020,7
"9950",1984,1,0,0,-1,-1,1,0,2016,7
"9950",1984,1,1,0,-1,-1,1,0,2017,6
"9950",1984,1,1,0,2,1,1,1,2018,6
"9950",1984,1,0,1,2,1,1,1,2020,8
"10039",1980,0,1,0,0,1,0,1,2016,0
"10039",1980,0,1,1,0,1,0,1,2017,5
"10039",1980,0,1,0,0,1,0,1,2018,6
"10039",1980,0,1,1,0,1,0,1,2019,6
"10039",1980,0,0,0,0,1,0,1,2020,7
"10053",1980,0,1,0,2,1,0,1,2016,0
"10053",1980,0,1,0,2,1,0,1,2017,0
"10053",1980,0,1,0,2,1,0,1,2018,0
"10053",1980,0,1,0,2,1,0,1,2019,0
"10053",1980,0,1,0,2,1,0,1,2020,0
"10063",1983,1,0,1,0,1,1,1,2016,7
"10098",1981,0,1,0,1,1,0,1,2016,0
"10098",1981,0,1,0,1,1,0,1,2017,0
"10098",1981,0,1,0,1,1,0,1,2018,0
"10099",1984,1,1,0,0,1,0,1,2016,6
"10099",1984,1,1,0,0,1,0,1,2017,6
"10099",1984,1,1,0,0,1,0,1,2018,6
"10099",1984,1,1,0,0,1,0,1,2019,0
"10099",1984,1,0,0,0,1,0,1,2020,7
"10100",1980,0,1,0,0,1,0,1,2016,0
"10101",1983,1,1,0,2,2,1,1,2016,6
"10110",1982,0,1,0,1,1,1,1,2016,0
"10110",1982,0,1,0,1,1,1,1,2017,0
"10110",1982,0,1,0,1,1,1,1,2018,0
"10110",1982,0,1,0,1,1,1,1,2019,0
"10117",1983,0,1,1,2,1,0,1,2016,2
"10117",1983,0,1,1,2,1,0,1,2017,3
"10117",1983,0,1,0,2,1,0,1,2018,4
"10117",1983,0,1,0,2,1,0,1,2019,3
"10117",1983,0,1,0,2,1,0,1,2020,3
"10141",1983,0,1,1,1,1,0,1,2016,5
"10141",1983,0,1,1,1,1,0,1,2017,5
"10141",1983,0,1,1,1,1,0,1,2018,5
"10141",1983,0,1,0,1,1,0,1,2019,5
"10141",1983,0,1,1,1,1,0,1,2020,5
"10160",1981,1,1,0,-1,-1,0,0,2016,0
"10160",1981,1,0,1,2,1,0,1,2017,7
"10160",1981,1,0,0,2,1,0,1,2018,8
"10160",1981,1,0,0,2,1,0,1,2019,8
"10160",1981,1,1,0,2,1,0,1,2020,6
"10161",1983,0,1,0,0,1,0,1,2016,0
"10161",1983,0,1,0,0,1,0,1,2017,0
"10161",1983,0,1,1,0,1,0,1,2018,0
"10161",1983,0,1,0,0,1,0,1,2019,0
"10161",1983,0,1,0,0,1,0,1,2020,1
"10183",1986,1,1,0,2,1,0,1,2016,0
"10183",1986,1,1,1,2,1,0,1,2018,6
"10183",1986,1,1,1,2,1,0,1,2019,6
"10183",1986,1,1,0,2,1,0,1,2020,6
"10195",1982,0,1,0,2,1,0,1,2016,0
"10195",1982,0,1,0,2,1,0,1,2017,0
"10195",1982,0,0,0,2,1,0,1,2018,7
"10195",1982,0,1,0,2,1,0,1,2019,6
"10195",1982,0,1,0,2,1,0,1,2020,0
