"","y10b224","y10b225","yob","gender","w10edu","sampid","y10a034","y10g101","y10a065","y10a080","y10b308","y10b156z","y10b161","w10type","y10f310","y10g500","y10b22","y10g7"
"2343",1,4000,1981,1,4,6944,NA,1,NA,NA,1,1,1,5,1,2,40,4000
"2344",NA,NA,1989,1,4,6952,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,2400
"2345",2,9090908,1991,2,4,6953,NA,1,NA,NA,1,0,1,5,1,2,40,2400
"2346",1,4500,1980,1,4,6954,NA,2,NA,NA,1,8,1,5,1,1,40,3000
"2347",1,3500,1984,1,5,6957,NA,1,NA,NA,1,1,1,5,2,2,40,2500
"2348",2,350,1982,1,4,6959,NA,2,NA,NA,1,1,1,5,3,1,45,4000
"2349",1,7000,1982,1,4,6961,NA,2,NA,NA,1,1,1,5,2,2,52,4000
"2350",2,300,1980,1,4,6965,NA,2,NA,NA,NA,4,5,5,2,1,40,4200
"2351",NA,NA,1990,1,4,6967,4,1,2,5,NA,NA,NA,4,1,2,NA,NA
"2352",1,2400,1987,2,4,6969,NA,1,NA,NA,1,2,1,5,1,2,40,2400
"2353",5,0.6,1979,2,4,6970,NA,2,NA,NA,2,6,3,5,3,1,25,2000
"2354",1,5200,1989,1,4,6971,NA,1,NA,NA,1,0,1,5,1,2,45,5000
"2355",1,3000,1980,1,4,6973,NA,2,NA,NA,1,1,1,5,1,2,40,3600
"2356",1,3000,1985,2,4,6974,NA,1,NA,NA,1,2,1,5,2,2,42,2500
"2357",2,290,1988,2,4,6980,NA,1,NA,NA,1,1,1,5,2,2,40,2800
"2358",NA,NA,1986,2,4,6982,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,3000
"2359",2,350,1984,1,4,6984,NA,2,NA,NA,1,0,1,5,1,2,40,5000
"2360",NA,NA,1981,2,4,6987,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,2500
"2361",2,600,1985,1,4,6992,NA,2,NA,NA,NA,4,4,5,1,1,60,4000
"2362",NA,NA,1987,1,4,6996,4,1,2,5,NA,NA,NA,4,2,2,NA,NA
"2363",2,200,1983,1,4,7004,NA,1,NA,NA,1,2,1,5,2,2,40,2400
"2364",NA,NA,1989,2,4,7010,NA,2,NA,NA,NA,NA,NA,6,1,2,NA,3000
"2365",NA,NA,1987,2,4,7011,5,1,2,5,NA,NA,NA,4,1,2,NA,NA
"2366",2,230,1988,2,4,7012,NA,1,NA,NA,2,3,2,5,3,2,40,2000
"2367",1,2000,1982,1,4,7014,NA,1,NA,NA,1,0,1,5,2,2,40,1800
"2368",NA,NA,1982,1,4,7015,NA,1,NA,NA,NA,NA,NA,6,3,2,NA,3000
"2369",2,700,1982,1,4,7016,NA,1,NA,NA,1,3,1,5,2,2,60,9000
"2370",2,250,1990,1,4,7017,NA,1,NA,NA,1,0,1,5,2,2,50,3000
"2371",1,4800,1987,2,4,7018,NA,1,NA,NA,1,1,1,5,1,2,40,4000
"2372",2,80,1983,2,4,7024,NA,2,NA,NA,NA,6,5,5,2,1,30,2000
"2373",NA,NA,1982,2,4,7027,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,2500
"2374",9090909,9090909,1983,1,4,7030,NA,1,NA,NA,1,0,1,5,2,2,45,3000
"2375",2,230,1984,2,5,7033,NA,1,NA,NA,2,2,2,5,2,2,40,3000
"2376",1,2800,1989,1,4,7035,NA,1,NA,NA,2,8,2,5,2,2,45,2800
"2377",1,3000,1982,2,4,7037,NA,2,NA,NA,1,1,1,5,2,1,40,2000
"2378",2,150,1990,1,4,7038,NA,1,NA,NA,2,3,1,5,1,2,45,2000
"2379",2,450,1982,1,4,7041,NA,2,NA,NA,1,1,1,5,1,1,40,5000
"2380",NA,NA,1983,2,4,7042,NA,2,NA,NA,NA,NA,NA,6,1,1,NA,2000
"2381",1,4500,1983,1,4,7043,NA,2,NA,NA,1,0,1,5,2,2,46,5000
"2382",2,130,1990,2,4,7045,NA,1,NA,NA,2,0,1,5,3,2,48,2500
"2383",1,5000,1988,1,4,7046,NA,1,NA,NA,1,1,1,5,1,2,40,4500
"2384",2,500,1990,1,4,7048,NA,1,NA,NA,1,0,1,5,1,2,60,3400
"2385",2,230,1983,1,4,7055,NA,1,NA,NA,2,6,2,5,2,2,40,3000
"2386",NA,NA,1986,2,4,7056,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,1500
"2387",2,300,1981,1,4,7057,NA,1,NA,NA,1,0,1,5,1,2,40,4000
"2388",2,140,1991,2,4,7058,NA,1,NA,NA,1,0,1,5,1,2,40,1500
"2389",2,300,1983,1,4,7060,NA,1,NA,NA,1,0,1,5,2,2,45,2500
"2390",2,200,1989,1,4,7065,NA,1,NA,NA,2,2,2,5,1,2,40,3600
"2391",2,250,1987,2,5,7069,NA,2,NA,NA,1,2,1,5,1,1,40,2400
"2392",2,170,1989,1,4,7072,NA,1,NA,NA,1,0,1,5,1,2,40,2400
"2393",2,230,1985,2,4,7074,NA,2,NA,NA,2,2,1,5,1,1,38,3000
"2394",2,180,1987,1,4,7079,NA,1,NA,NA,NA,6,5,5,3,2,50,2400
"2395",2,300,1992,2,4,7083,NA,1,NA,NA,1,3,1,5,4,2,40,3000
"2396",1,4000,1987,2,5,7085,NA,1,NA,NA,1,4,1,5,1,2,40,3500
"2397",1,2000,1981,1,4,7086,NA,1,NA,NA,1,2,1,5,2,2,40,3000
"2398",1,5000,1980,1,5,7088,4,2,1,5,1,1,1,5,1,1,40,6000
"2399",1,4400,1987,2,5,7089,NA,1,NA,NA,1,1,1,5,1,2,40,5000
"2400",1,4000,1982,1,5,7091,NA,1,NA,NA,1,0,1,5,1,2,45,4000
"2401",NA,NA,1989,1,4,7098,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,2500
"2402",NA,NA,1988,1,4,7100,NA,1,NA,NA,NA,NA,NA,6,4,2,NA,3500
"2403",1,6000,1982,1,4,7102,NA,2,NA,NA,1,1,1,5,1,1,45,3000
"2404",NA,NA,1983,2,4,7104,NA,2,NA,NA,NA,NA,NA,6,3,1,NA,2400
"2405",2,450,1984,1,4,7106,NA,2,NA,NA,1,6,1,5,1,2,49,4000
"2406",2,220,1987,2,4,7107,NA,1,NA,NA,1,2,1,5,2,2,40,3000
"2407",1,3700,1984,2,4,7111,NA,1,NA,NA,1,0,1,5,1,2,44,4200
"2408",1,4000,1984,1,4,7112,NA,2,NA,NA,1,1,1,5,2,2,50,3500
"2409",2,400,1986,1,5,7116,NA,1,NA,NA,1,0,1,5,2,2,40,4000
"2410",1,4500,1983,1,4,7117,NA,2,NA,NA,1,0,1,5,1,1,40,1800
"2411",2,200,1988,1,4,7119,NA,1,NA,NA,1,8,1,5,2,2,55,2000
"2412",2,300,1981,1,4,7121,NA,1,NA,NA,2,7,3,5,1,2,40,4000
"2413",2,250,1980,1,4,7133,NA,2,NA,NA,1,6,1,5,1,2,45,2400
"2414",2,174,1992,1,4,7135,NA,1,NA,NA,2,0,2,5,1,2,40,2000
"2415",1,3200,1991,1,4,7137,NA,1,NA,NA,1,2,1,5,2,2,40,2500
"2416",1,3500,1981,1,4,7150,NA,2,NA,NA,1,0,1,5,2,1,40,2000
"2417",2,350,1980,1,4,7151,NA,2,NA,NA,1,8,1,5,2,1,60,5000
"2418",1,6000,1978,1,4,7152,NA,2,NA,NA,1,0,1,5,1,1,40,3000
"2419",NA,NA,1989,1,4,7153,NA,1,NA,NA,NA,NA,NA,6,4,2,NA,3000
"2420",1,3500,1985,1,4,7155,NA,2,NA,NA,1,0,1,5,1,1,40,3000
"2421",NA,NA,1986,2,4,7158,NA,2,NA,NA,NA,NA,NA,6,2,2,NA,3000
"2422",2,280,1988,1,4,7160,NA,1,NA,NA,1,0,1,5,1,2,60,3000
"2423",2,300,1986,1,4,7161,NA,1,NA,NA,NA,0,5,5,2,2,40,2000
"2424",NA,NA,1989,2,4,7162,5,1,2,5,NA,NA,NA,3,2,2,NA,NA
"2425",1,2100,1991,2,4,7164,NA,1,NA,NA,1,0,1,5,2,2,40,2800
"2426",1,2400,1990,2,4,7165,NA,1,NA,NA,1,0,1,5,5,2,48,2000
"2427",2,126,1982,2,4,7166,NA,2,NA,NA,1,2,1,5,5,1,40,2400
"2428",1,4000,1983,1,4,7171,NA,1,NA,NA,1,0,1,5,1,2,40,2500
"2429",2,350,1980,1,4,7172,NA,2,NA,NA,1,1,1,5,3,1,55,4500
"2430",NA,NA,1988,1,4,7173,NA,1,NA,NA,NA,NA,NA,6,3,2,NA,2000
"2431",2,150,1980,1,4,7178,NA,1,NA,NA,2,2,2,5,2,2,20,2000
"2432",NA,NA,1981,2,4,7179,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,1700
"2433",NA,NA,1989,1,4,7180,NA,1,NA,NA,NA,NA,NA,6,3,2,NA,2400
"2434",NA,NA,1990,2,4,7181,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,4000
"2435",NA,NA,1982,2,4,7182,NA,2,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2436",1,3700,1980,1,5,7183,NA,2,NA,NA,1,1,1,5,2,1,48,2500
"2437",NA,NA,1984,2,4,7186,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,3000
"2438",1,2000,1989,2,4,7190,NA,1,NA,NA,1,0,1,5,2,2,48,2000
"2439",1,4000,1980,2,4,7192,NA,2,NA,NA,1,0,1,5,1,1,40,4000
"2440",NA,NA,1991,1,4,7197,4,1,1,5,NA,NA,NA,4,1,2,NA,NA
"2441",NA,NA,1984,1,4,7199,4,1,3,5,NA,NA,NA,4,1,2,NA,NA
"2442",NA,NA,1986,2,4,7201,NA,2,NA,NA,NA,NA,NA,6,1,1,NA,2000
"2443",1,2000,1992,2,4,7207,NA,1,NA,NA,1,0,1,5,2,2,45,2000
"2444",NA,NA,1991,2,4,7208,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,2500
"2445",1,2500,1991,2,4,7209,NA,1,NA,NA,1,0,1,5,2,2,40,2000
"2446",2,250,1990,2,4,7212,NA,1,NA,NA,1,4,1,5,1,2,40,2500
"2447",NA,NA,1991,1,4,7218,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,2800
"2448",2,170,1981,1,4,7219,NA,1,NA,NA,1,0,1,5,2,2,43,2000
"2449",1,4800,1983,1,4,7221,NA,2,NA,NA,1,1,1,5,2,2,50,4000
"2450",1,3100,1980,1,4,7232,NA,2,NA,NA,1,6,1,5,2,1,40,3000
"2451",2,180,1979,2,4,7236,NA,2,NA,NA,1,6,1,5,1,1,40,3000
"2452",1,5500,1980,1,5,7237,NA,2,NA,NA,1,1,1,5,2,2,43,5500
"2453",2,230,1986,1,4,7240,NA,1,NA,NA,1,0,1,5,2,2,40,2500
"2454",2,430,1987,1,4,7243,NA,1,NA,NA,1,0,1,5,1,2,40,3000
"2455",2,270,1981,1,4,7246,NA,1,NA,NA,1,0,1,5,1,2,45,2400
"2456",1,4500,1983,1,4,7249,NA,2,NA,NA,1,1,1,5,2,2,55,4500
"2457",NA,NA,1985,2,4,7251,NA,1,NA,NA,NA,NA,NA,6,3,2,NA,2500
"2458",1,3200,1984,2,4,7256,NA,1,NA,NA,1,1,1,5,1,2,40,2000
"2459",2,200,1985,2,4,7257,NA,2,NA,NA,1,1,1,5,2,1,40,1500
"2460",2,180,1983,2,4,7262,NA,1,NA,NA,1,0,1,5,1,2,50,2500
"2461",2,400,1984,1,4,7267,NA,2,NA,NA,2,6,2,5,2,2,40,5000
"2462",NA,NA,1983,2,4,7268,NA,2,NA,NA,NA,NA,NA,6,1,1,NA,2000
"2463",2,150,1986,2,4,7269,NA,1,NA,NA,1,0,1,5,1,2,40,2400
"2464",1,3000,1981,1,4,7271,NA,1,NA,NA,1,0,1,5,2,2,40,3000
"2465",NA,NA,1983,2,4,7273,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,2000
"2466",2,216,1988,2,4,7278,NA,2,NA,NA,1,0,1,5,2,2,45,3500
"2467",1,3000,1983,1,4,7282,NA,2,NA,NA,1,0,1,5,1,1,40,3000
"2468",1,7000,1980,1,4,7284,NA,2,NA,NA,1,0,1,5,1,1,40,6000
"2469",NA,NA,1985,1,4,7287,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,2800
"2470",2,9090908,1990,1,4,7289,NA,1,NA,NA,1,2,1,5,2,2,40,2000
"2471",1,3000,1980,1,4,7292,NA,2,NA,NA,1,1,1,5,1,2,40,2500
"2472",1,5000,1987,1,4,7298,NA,1,NA,NA,1,0,1,5,2,2,45,3600
"2473",1,9090909,1982,2,4,7299,NA,1,NA,NA,1,0,1,5,1,2,40,9090908
"2474",2,9090908,1980,1,4,7300,NA,2,NA,NA,NA,6,4,5,2,2,60,2000
"2475",2,400,1981,1,4,7307,NA,2,NA,NA,2,1,2,5,1,1,40,4000
"2476",1,3300,1982,1,4,7313,NA,1,NA,NA,1,4,1,5,2,2,40,3000
"2477",1,4200,1993,2,4,7319,NA,1,NA,NA,1,1,1,5,2,2,40,8000
"2478",2,200,1986,2,4,7323,NA,1,NA,NA,1,0,1,5,1,2,40,2000
"2479",1,5000,1983,1,4,7324,NA,2,NA,NA,1,0,1,5,1,1,48,2000
"2480",NA,NA,1989,2,4,7326,NA,1,NA,NA,NA,NA,NA,6,5,2,NA,3000
"2481",NA,NA,1989,1,4,7328,NA,1,NA,NA,NA,NA,NA,6,4,2,NA,2000
"2482",2,280,1978,2,4,7332,NA,2,NA,NA,1,2,1,5,2,1,40,1500
"2483",2,220,1981,2,4,7333,NA,1,NA,NA,1,5,1,5,2,2,45,2500
"2484",2,9090908,1986,2,4,7334,NA,1,NA,NA,2,0,2,5,2,2,46,2400
"2485",2,240,1990,2,4,7336,NA,1,NA,NA,1,3,1,5,1,2,42,2000
"2486",2,200,1987,1,4,7338,NA,1,NA,NA,1,8,1,5,1,2,48,1800
"2487",1,2400,1983,2,4,7340,NA,1,NA,NA,1,2,1,5,1,2,40,2800
"2488",1,2400,1982,2,4,7345,NA,2,NA,NA,1,6,1,5,2,1,40,1800
"2489",NA,NA,1984,2,4,7346,NA,1,NA,NA,NA,NA,NA,6,3,2,NA,2400
"2490",NA,NA,1980,1,4,7348,4,2,1,5,NA,NA,NA,4,1,2,NA,NA
"2491",2,100,1990,2,4,7350,NA,2,NA,NA,1,0,1,5,1,2,40,2400
"2492",1,3300,1982,1,4,7353,NA,2,NA,NA,1,0,1,5,4,1,40,3000
"2493",2,400,1979,1,4,7354,NA,2,NA,NA,1,6,1,5,2,1,40,4500
"2494",1,9090908,1986,2,4,7358,NA,1,NA,NA,1,0,1,5,2,2,40,2500
"2495",2,400,1987,1,4,7360,NA,1,NA,NA,1,0,1,5,2,2,55,4000
"2496",NA,NA,1984,2,4,7362,NA,1,NA,NA,NA,NA,NA,6,4,2,NA,2000
"2497",2,50,1983,1,4,7363,NA,1,NA,NA,2,0,2,5,4,2,40,900
"2498",2,380,1979,1,4,7367,NA,2,NA,NA,1,6,1,5,1,1,55,3500
"2499",NA,NA,1991,1,4,7369,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,2500
"2500",NA,NA,1990,1,4,7371,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,2400
"2501",NA,NA,1979,1,4,7375,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,4000
"2502",2,500,1982,1,4,7379,NA,2,NA,NA,NA,2,5,5,4,1,40,3000
"2503",2,9090908,1988,1,4,7381,NA,1,NA,NA,NA,0,5,5,2,2,60,2000
"2504",NA,NA,1982,1,4,7382,NA,2,NA,NA,NA,NA,NA,6,2,2,NA,2400
"2505",2,130,1990,2,4,7383,NA,1,NA,NA,1,5,1,5,2,2,50,1500
"2506",1,4000,1987,1,4,7384,NA,1,NA,NA,1,6,1,5,2,2,47,3500
"2507",2,150,1990,1,4,7385,NA,1,NA,NA,1,4,1,5,2,2,40,2400
"2508",2,300,1978,1,4,7387,NA,2,NA,NA,NA,6,5,5,2,1,46,3000
"2509",2,350,1989,2,4,7388,NA,1,NA,NA,1,3,1,5,1,2,50,2500
"2510",2,250,1983,2,4,7389,NA,2,NA,NA,1,2,1,5,1,2,40,4000
"2511",2,300,1984,2,4,7391,NA,2,NA,NA,NA,0,5,5,1,2,30,4000
"2512",1,6000,1982,1,4,7393,NA,2,NA,NA,1,0,1,5,1,1,42,3600
